timestamp,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,ask_price_1_rolling_mean,ask_price_1_rolling_std,ask_price_1_lower_band,bid_price_1_rolling_mean,bid_price_1_rolling_std,bid_price_1_upper_band,calculated_bid_value,calculated_ask_value
41900,4991,1,4990.0,21.0,,,4995,1,4997.0,22.0,,,4993.0,4996.3,2.5567248787025867,4991.186550242595,4991.35,0.9333020045371349,4993.216604009074,99801.0,99938.0
42000,4990,31,,,,,4995,5,4996.0,2.0,4997.0,30.0,4992.5,4996.1,2.4899799196216232,4991.1200401607575,4991.25,0.9665456670079496,4993.183091334016,99800.0,99915.0
42100,4990,23,,,,,4997,23,,,,,4993.5,4996.05,2.4596747752742014,4991.130650449451,4991.15,0.9880869342176518,4993.126173868435,99800.0,99940.0
42200,4990,28,,,,,4997,28,,,,,4993.5,4995.95,2.3725402775387763,4991.204919444922,4991.05,0.9986833437844423,4993.047366687569,99800.0,99940.0
42300,4990,20,,,,,4991,7,4995.0,2.0,4997.0,20.0,4990.5,4995.55,2.5021043775034753,4990.545791244993,4990.95,0.9986833437854464,4992.947366687571,99800.0,99872.0
42400,4990,1,4989.0,29.0,,,4996,31,,,,,4993.0,4995.4,2.3708759207759766,4990.658248158447,4990.85,0.9880869342206966,4992.826173868441,99781.0,99920.0
42500,4989,24,,,,,4996,24,,,,,4992.5,4995.55,2.305028827340186,4990.93994234532,4990.7,1.031095482893884,4992.762190965787,99780.0,99920.0
42600,4989,26,,,,,4996,26,,,,,4992.5,4995.4,2.161870535129899,4991.07625892974,4990.5,0.945905302986078,4992.391810605972,99780.0,99920.0
42700,4989,26,,,,,4996,26,,,,,4992.5,4995.3,2.079979757020009,4991.1400404859605,4990.35,0.9333020045484869,4992.216604009097,99780.0,99920.0
42800,4989,30,,,,,4996,30,,,,,4992.5,4995.2,1.9894458366551142,4991.221108326689,4990.25,0.9665456670190078,4992.183091334038,99780.0,99920.0
42900,4988,25,,,,,4995,25,,,,,4991.5,4995.05,1.877147892594787,4991.295704214811,4990.1,1.0711528467839075,4992.242305693569,99760.0,99900.0
43000,4991,2,4990.0,23.0,,,4996,23,,,,,4993.5,4995.25,1.7434086395195805,4991.763182720961,4990.1,1.0711528467839075,4992.242305693569,99802.0,99920.0
43100,4989,21,,,,,4996,21,,,,,4992.5,4995.5,1.4327007988694846,4992.634598402261,4990.05,1.0990426456529512,4992.248085291306,99780.0,99920.0
43200,4990,1,4989.0,20.0,,,4996,21,,,,,4993.0,4995.45,1.3945382182789363,4992.660923563442,4990.05,1.0990426456529512,4992.248085291306,99781.0,99920.0
43300,4989,25,,,,,4994,2,4996.0,25.0,,,4991.5,4995.4,1.4290224852306246,4992.541955029538,4989.95,1.0990426456539486,4992.148085291307,99780.0,99916.0
43400,4994,4,4989.0,24.0,,,4996,24,,,,,4995.0,4995.55,1.3168942730713387,4992.916211453858,4990.1,1.4104870379875558,4992.920974075975,99800.0,99920.0
43500,4990,22,,,,,4995,7,4997.0,23.0,,,4992.5,4995.55,1.3168942730713387,4992.916211453858,4990.05,1.3945382182740051,4992.839076436549,99800.0,99926.0
43600,4990,5,4989.0,21.0,,,4996,23,,,,,4993.0,4995.6,1.313893370713333,4992.972213258574,4990.05,1.3945382182740051,4992.839076436549,99785.0,99920.0
43700,4990,24,,,,,4997,24,,,,,4993.5,4995.6,1.313893370713333,4992.972213258574,4989.9,1.2096106377102929,4992.31922127542,99800.0,99940.0
43800,4991,9,4990.0,26.0,,,4997,28,,,,,4994.0,4995.65,1.3484884325646747,4992.95302313487,4989.95,1.2343760410224398,4992.418752082045,99809.0,99940.0
43900,4991,6,4990.0,30.0,,,4997,30,,,,,4994.0,4995.75,1.3717065821430154,4993.006586835714,4989.95,1.2343760410224398,4992.418752082045,99806.0,99940.0
44000,4991,2,4990.0,20.0,,,4995,3,4997.0,22.0,,,4993.0,4995.75,1.3717065821430154,4993.006586835714,4990.0,1.2565617249239331,4992.513123449848,99802.0,99934.0
44100,4990,24,,,,,4997,24,,,,,4993.5,4995.75,1.3717065821430154,4993.006586835714,4990.0,1.2565617249239331,4992.513123449848,99800.0,99940.0
44200,4991,21,,,,,4998,21,,,,,4994.5,4995.8,1.4363696929625502,4992.927260614075,4990.05,1.2763022246092948,4992.602604449219,99820.0,99960.0
44300,4991,27,,,,,4998,27,,,,,4994.5,4996.15,0.9880869342255496,4994.173826131549,4990.1,1.2937094769099848,4992.68741895382,99820.0,99960.0
44400,4991,28,,,,,4998,28,,,,,4994.5,4996.25,1.069923755328206,4994.110152489344,4990.15,1.3088765773960602,4992.7677531547915,99820.0,99960.0
44500,4995,1,4991.0,2.0,4990.0,21.0,4997,21,,,,,4996.0,4996.3,1.080935267599451,4994.138129464801,4990.45,1.66938375018297,4993.788767500366,99824.0,99940.0
44600,4990,1,4989.0,23.0,,,4996,24,,,,,4993.0,4996.3,1.080935267599451,4994.138129464801,4990.5,1.638356043851996,4993.776712087704,99781.0,99920.0
44700,4989,29,,,,,4996,29,,,,,4992.5,4996.3,1.080935267599451,4994.138129464801,4990.5,1.638356043851996,4993.776712087704,99780.0,99920.0
44800,4989,29,,,,,4996,29,,,,,4992.5,4996.3,1.080935267599451,4994.138129464801,4990.5,1.638356043851996,4993.776712087704,99780.0,99920.0
44900,4989,2,4988.0,25.0,,,4995,26,,,,,4992.0,4996.3,1.080935267599451,4994.138129464801,4990.55,1.5719582156305183,4993.693916431262,99762.0,99900.0
45000,4988,26,,,,,4995,26,,,,,4991.5,4996.25,1.1180339887992425,4994.013932022402,4990.4,1.6670175069668776,4993.734035013933,99760.0,99900.0
45100,4988,27,,,,,4993,5,4995.0,27.0,,,4990.5,4996.1,1.3337718577538558,4993.432456284492,4990.35,1.725200217246649,4993.800400434494,99760.0,99890.0
45200,4989,1,4988.0,28.0,,,4993,6,4995.0,29.0,,,4991.0,4995.95,1.5035046777144958,4992.942990644571,4990.3,1.7501879598638026,4993.800375919728,99761.0,99888.0
45300,4989,4,4988.0,22.0,,,4995,22,,,,,4992.0,4996.0,1.4509525002607815,4993.098094999478,4990.3,1.7501879598638026,4993.800375919728,99764.0,99900.0
45400,4988,22,,,,,4993,2,4994.0,2.0,4995.0,21.0,4990.5,4995.85,1.598519051502974,4992.652961896994,4990.0,1.589438828516618,4993.178877657033,99760.0,99878.0
45500,4987,25,,,,,4990,3,4994.0,25.0,,,4988.5,4995.6,2.0621909657155935,4991.475618068569,4989.85,1.725200217250193,4993.300400434501,99740.0,99868.0
45600,4988,7,4987.0,26.0,,,4994,26,,,,,4991.0,4995.5,2.0900768054707077,4991.3198463890585,4989.75,1.7733405883344433,4993.296681176669,99747.0,99880.0
45700,4986,24,,,,,4993,24,,,,,4989.5,4995.3,2.1299864096761723,4991.0400271806475,4989.55,1.9594574974581855,4993.468914994916,99720.0,99860.0
45800,4986,27,,,,,4992,1,4993.0,27.0,,,4989.0,4995.05,2.2118104040149436,4990.62637919197,4989.3,2.079979757020524,4993.459959514042,99720.0,99859.0
45900,4987,4,4986.0,31.0,,,4993,31,,,,,4990.0,4994.85,2.2070461326707083,4990.435907734659,4989.1,2.1001253095794903,4993.30025061916,99724.0,99860.0
46000,4986,26,,,,,4993,26,,,,,4989.5,4994.75,2.244877209196953,4990.260245581606,4988.85,2.158825216626674,4993.167650433254,99720.0,99860.0
46100,4986,25,,,,,4992,2,4993.0,23.0,,,4989.0,4994.5,2.259482940423579,4989.981034119153,4988.65,2.230765740644453,4993.111531481289,99720.0,99858.0
46200,4986,28,,,,,4993,28,,,,,4989.5,4994.25,2.124419425376347,4990.001161149247,4988.4,2.233712981646674,4992.867425963293,99720.0,99860.0
46300,4986,29,,,,,4993,29,,,,,4989.5,4994.0,1.9466570536176073,4990.106685892765,4988.15,2.207046132674254,4992.564092265348,99720.0,99860.0
46400,4986,22,,,,,4993,22,,,,,4989.5,4993.75,1.7129537432498363,4990.324092513501,4987.9,2.149663376382285,4992.199326752764,99720.0,99860.0
46500,4989,6,4986.0,31.0,,,4993,31,,,,,4991.0,4993.55,1.5381123086073007,4990.473775382786,4987.6,1.3917047479447477,4990.38340949589,99738.0,99860.0
46600,4987,3,4986.0,28.0,,,4993,28,,,,,4990.0,4993.4,1.4290224852564408,4990.541955029486,4987.45,1.276302224637264,4990.002604449274,99723.0,99860.0
46700,4986,26,,,,,4993,26,,,,,4989.5,4993.25,1.2926920096431334,4990.664615980713,4987.3,1.2607433063108644,4989.821486612622,99720.0,99860.0
46800,4987,1,4986.0,21.0,,,4993,22,,,,,4990.0,4993.1,1.1192102479737247,4990.861579504053,4987.2,1.196486083315736,4989.592972166632,99721.0,99860.0
46900,4992,1,4986.0,32.0,,,4993,32,,,,,4992.5,4993.0,1.0259783521952446,4990.94804329561,4987.35,1.5652475843124525,4990.480495168626,99726.0,99860.0
47000,4986,21,,,,,4992,1,4993.0,20.0,,,4989.0,4992.85,0.9333020046107886,4990.983395990779,4987.25,1.5852942613077663,4990.420588522616,99720.0,99859.0
47100,4986,26,,,,,4988,4,4993.0,26.0,,,4987.0,4992.6,1.4290224852670352,4989.741955029466,4987.15,1.5985190515272856,4990.347038103054,99720.0,99840.0
47200,4987,2,4986.0,28.0,,,4993,30,,,,,4990.0,4992.6,1.4290224852670352,4989.741955029466,4987.05,1.538112308606744,4990.126224617214,99722.0,99860.0
47300,4987,25,,,,,4992,1,4994.0,25.0,,,4989.5,4992.45,1.316894273114683,4989.816211453771,4986.95,1.4680814548588341,4989.886162909717,99740.0,99878.0
47400,4988,1,4987.0,24.0,,,4994,24,,,,,4991.0,4992.5,1.3572417851666758,4989.785516429667,4986.95,1.4680814548588341,4989.886162909717,99741.0,99880.0
47500,4988,30,,,,,4993,6,4995.0,30.0,,,4990.5,4992.65,1.2258187383076597,4990.198362523384,4987.0,1.4867838834188407,4989.973567766838,99760.0,99888.0
47600,4988,1,4987.0,27.0,,,4994,28,,,,,4991.0,4992.65,1.2258187383076597,4990.198362523384,4987.0,1.4867838834188407,4989.973567766838,99741.0,99880.0
47700,4988,1,4987.0,22.0,,,4994,23,,,,,4991.0,4992.7,1.2607433063266447,4990.178513387346,4987.1,1.4832396974873305,4990.066479394975,99741.0,99880.0
47800,4988,23,,,,,4995,23,,,,,4991.5,4992.85,1.3484884326024786,4990.153023134795,4987.2,1.4725559591511777,4990.145111918302,99760.0,99900.0
47900,4987,27,,,,,4994,27,,,,,4990.5,4992.9,1.3726654823899862,4990.15466903522,4987.2,1.4725559591511777,4990.145111918302,99740.0,99880.0
48000,4987,27,,,,,4994,27,,,,,4990.5,4992.95,1.3945382183118629,4990.160923563376,4987.25,1.4464111667699528,4990.14282233354,99740.0,99880.0
48100,4989,1,4988.0,21.0,,,4994,21,,,,,4991.5,4993.05,1.3945382183104247,4990.260923563379,4987.4,1.465390194196759,4990.330780388394,99761.0,99880.0
48200,4988,25,,,,,4995,25,,,,,4991.5,4993.15,1.4608937423833914,4990.228212515233,4987.5,1.4327007988900946,4990.36540159778,99760.0,99900.0
48300,4988,29,,,,,4991,5,4995.0,29.0,,,4989.5,4993.05,1.538112308613144,4989.973775382774,4987.6,1.3917047479453402,4990.383409495891,99760.0,99880.0
48400,4989,1,4988.0,27.0,,,4995,27,,,,,4992.0,4993.15,1.5985190515330057,4989.952961896934,4987.75,1.371706582165096,4990.49341316433,99761.0,99900.0
48500,4990,1,4989.0,29.0,,,4996,29,,,,,4993.0,4993.3,1.7198531149652851,4989.86029377007,4987.8,1.4363696929837342,4990.672739385967,99781.0,99920.0
48600,4990,1,4989.0,29.0,,,4995,1,4996.0,28.0,,,4992.5,4993.4,1.7591864148848322,4989.88162717023,4987.95,1.5035046777350307,4990.95700935547,99781.0,99919.0
48700,4989,1,4988.0,22.0,,,4995,23,,,,,4992.0,4993.5,1.7917941611680934,4989.916411677664,4988.1,1.4473205734332988,4990.994641146867,99761.0,99900.0
48800,4989,5,4988.0,24.0,,,4995,24,,,,,4992.0,4993.6,1.8180382719013273,4989.963923456197,4988.2,1.4363696929803427,4991.072739385961,99765.0,99900.0
48900,4989,7,4988.0,27.0,,,4995,27,,,,,4992.0,4993.7,1.8381913307980282,4990.023617338404,4988.05,1.145931016648072,4990.341862033296,99767.0,99900.0
49000,4989,7,4988.0,32.0,,,4994,2,4995.0,30.0,,,4991.5,4993.8,1.7947291249031811,4990.210541750193,4988.2,1.0563093646560249,4990.312618729312,99767.0,99898.0
49100,4989,8,4988.0,32.0,,,4995,32,,,,,4992.0,4994.15,1.1821033885572214,4991.785793222885,4988.35,0.9333020045791396,4990.216604009159,99768.0,99900.0
49200,4988,21,,,,,4994,1,4995.0,20.0,,,4991.0,4994.2,1.1516578440048604,4991.89668431199,4988.4,0.8825799502551859,4990.16515990051,99760.0,99899.0
49300,4987,22,,,,,4988,1,4994.0,22.0,,,4987.5,4994.0,1.747178176128053,4990.505643647743,4988.4,0.8825799502551859,4990.16515990051,99740.0,99874.0
49400,4992,14,4987.0,20.0,,,4994,20,,,,,4993.0,4994.0,1.747178176128053,4990.505643647743,4988.6,1.1876558070234196,4990.975311614047,99810.0,99880.0
49500,4988,8,4987.0,32.0,,,4994,32,,,,,4991.0,4994.05,1.7312909695489584,4990.587418060903,4988.6,1.1876558070234196,4990.975311614047,99748.0,99880.0
49600,4992,1,4987.0,24.0,,,4994,24,,,,,4993.0,4994.05,1.7312909695489584,4990.587418060903,4988.8,1.3992479183492708,4991.598495836699,99745.0,99880.0
49700,4987,28,,,,,4993,2,4994.0,26.0,,,4990.0,4994.0,1.747178176128053,4990.505643647743,4988.75,1.446411166757779,4991.642822333515,99740.0,99878.0
49800,4987,25,,,,,4988,5,4994.0,25.0,,,4987.5,4993.65,2.1830688202359205,4989.283862359528,4988.7,1.4903196407964563,4991.680639281592,99740.0,99850.0
49900,4986,23,,,,,4993,23,,,,,4989.5,4993.6,2.18608036646065,4989.227839267079,4988.65,1.565247584302796,4991.780495168605,99720.0,99860.0
50000,4986,1,4985.0,20.0,,,4992,21,,,,,4989.0,4993.5,2.2124052165714025,4989.075189566857,4988.6,1.6351404253742385,4991.870280850749,99701.0,99840.0
50100,4986,24,,,,,4991,2,4993.0,24.0,,,4988.5,4993.35,2.2774639635953697,4988.7950720728095,4988.45,1.7312909695433187,4991.9125819390865,99720.0,99856.0
50200,4985,24,,,,,4992,24,,,,,4988.5,4993.2,2.26181110482329,4988.676377790353,4988.3,1.8945906376795583,4992.089181275359,99700.0,99840.0
50300,4985,30,,,,,4992,30,,,,,4988.5,4993.25,2.221308291645204,4988.80738341671,4988.15,2.0332758117115644,4992.216551623423,99700.0,99840.0
50400,4985,23,,,,,4988,2,4990.0,1.0,4992.0,23.0,4986.5,4992.9,2.468752081990867,4987.962495836018,4987.95,2.139232523512424,4992.228465047025,99700.0,99796.0
50500,4986,2,4985.0,23.0,,,4992,25,,,,,4989.0,4992.7,2.364206777007228,4987.971586445985,4987.75,2.12441942537736,4991.9988388507545,99702.0,99840.0
50600,4985,23,,,,,4986,8,4992.0,23.0,,,4985.5,4992.25,2.731396404047221,4986.7872071919055,4987.5,2.1398475105974772,4991.779695021195,99700.0,99792.0
50700,4986,2,4985.0,22.0,,,4992,24,,,,,4989.0,4992.1,2.653696528131281,4986.792606943738,4987.35,2.1343062474928427,4991.618612494986,99702.0,99840.0
50800,4991,1,4986.0,24.0,,,4993,24,,,,,4992.0,4992.0,2.575185225887696,4986.849629548225,4987.45,2.2589005244006968,4991.967801048801,99725.0,99860.0
50900,4986,28,,,,,4991,4,4992.0,1.0,4993.0,27.0,4988.5,4991.8,2.4836306192550404,4986.83273876149,4987.3,2.250146194123831,4991.800292388248,99720.0,99836.0
51000,4986,28,,,,,4993,28,,,,,4989.5,4991.75,2.446802424703452,4986.856395150593,4987.15,2.2307657406526267,4991.611531481305,99720.0,99860.0
51100,4986,26,,,,,4992,1,4993.0,25.0,,,4989.0,4991.6,2.326053807646487,4986.947892384707,4987.0,2.2004784169258413,4991.4009568338515,99720.0,99859.0
51200,4986,2,4985.0,28.0,,,4992,30,,,,,4989.0,4991.5,2.2594829404480374,4986.981034119104,4986.9,2.198085291240755,4991.296170582481,99702.0,99840.0
51300,4985,25,,,,,4992,25,,,,,4988.5,4991.7,2.1051315749002746,4987.489736850199,4986.8,2.2384204957942906,4991.276840991589,99700.0,99840.0
51400,4985,30,,,,,4992,30,,,,,4988.5,4991.6,2.036508880739272,4987.526982238522,4986.45,1.9049796242034431,4990.259959248407,99700.0,99840.0
51500,4991,1,4985.0,30.0,,,4992,30,,,,,4991.5,4991.5,1.9601288894964852,4987.579742221007,4986.6,2.1373865005745034,4990.874773001149,99706.0,99840.0
51600,4988,5,4985.0,24.0,,,4992,24,,,,,4990.0,4991.4,1.8750438592119607,4987.649912281576,4986.4,1.7591864148848462,4989.918372829769,99715.0,99840.0
51700,4984,20,,,,,4986,4,4991.0,20.0,,,4985.0,4991.05,2.1878853044801425,4986.67422939104,4986.25,1.8317377427207406,4989.913475485441,99680.0,99800.0
51800,4985,25,,,,,4992,25,,,,,4988.5,4991.25,2.0742785683791163,4987.101442863242,4986.15,1.8431951663531103,4989.836390332706,99700.0,99840.0
51900,4990,4,4986.0,1.0,4985.0,23.0,4992,24,,,,,4991.0,4991.2,2.041671142207537,4987.116657715585,4986.35,2.0332758117202734,4990.416551623441,99736.0,99840.0
52000,4985,29,,,,,4990,6,4992.0,29.0,,,4987.5,4991.1,2.049390153263983,4987.001219693472,4986.3,2.054520049011663,4990.409040098023,99700.0,99828.0
52100,4985,21,,,,,4992,21,,,,,4988.5,4991.15,2.0589982235310313,4987.032003552938,4986.25,2.074278568360643,4990.398557136721,99700.0,99840.0
52200,4985,31,,,,,4991,2,4992.0,29.0,,,4988.0,4991.1,2.049390153263983,4987.001219693472,4986.25,2.074278568360643,4990.398557136721,99700.0,99838.0
52300,4990,1,4985.0,28.0,,,4991,1,4992.0,27.0,,,4990.5,4991.05,2.0384462608055296,4986.9731074783895,4986.5,2.2124052165716144,4990.924810433144,99705.0,99839.0
52400,4985,30,,,,,4991,1,4992.0,29.0,,,4988.0,4991.2,1.90843005201903,4987.383139895962,4986.5,2.2124052165716144,4990.924810433144,99700.0,99839.0
52500,4990,1,4984.0,28.0,,,4991,28,,,,,4990.5,4991.15,1.899445902660968,4987.351108194678,4986.7,2.341839133356519,4991.383678266713,99686.0,99820.0
52600,4985,23,,,,,4988,4,4991.0,1.0,4992.0,22.0,4986.5,4991.25,1.6503588127482296,4987.949282374503,4986.7,2.341839133356519,4991.383678266713,99700.0,99808.0
52700,4985,26,,,,,4992,27,,,,,4988.5,4991.25,1.6503588127482296,4987.949282374503,4986.65,2.368099393405447,4991.38619878681,99700.0,99840.0
52800,4985,26,,,,,4992,26,,,,,4988.5,4991.2,1.6091841673661402,4987.981631665268,4986.35,2.158825216639864,4990.66765043328,99700.0,99840.0
52900,4984,30,,,,,4991,30,,,,,4987.5,4991.2,1.6091841673661402,4987.981631665268,4986.25,2.221308291644444,4990.692616583289,99680.0,99820.0
53000,4984,21,,,,,4991,21,,,,,4987.5,4991.1,1.552586975368797,4987.994826049263,4986.15,2.277463963595853,4990.704927927191,99680.0,99820.0
53100,4984,24,,,,,4991,24,,,,,4987.5,4991.05,1.5381123086373107,4987.973775382726,4986.05,2.3277502127265013,4990.7055004254535,99680.0,99820.0
53200,4990,1,4984.0,31.0,,,4991,31,,,,,4990.5,4991.0,1.5217718206037372,4987.956456358793,4986.25,2.4894514297862527,4991.228902859572,99686.0,99820.0
53300,4984,29,,,,,4991,29,,,,,4987.5,4990.95,1.5035046777748564,4987.94299064445,4986.2,2.5256578090934036,4991.251315618187,99680.0,99820.0
53400,4984,25,,,,,4991,25,,,,,4987.5,4990.9,1.4832396975214033,4987.933520604957,4986.15,2.560324814961864,4991.270649629923,99680.0,99820.0
53500,4984,23,,,,,4991,23,,,,,4987.5,4990.85,1.4608937424128903,4987.928212515175,4985.8,2.330574810554785,4990.46114962111,99680.0,99820.0
53600,4985,24,,,,,4992,24,,,,,4988.5,4990.85,1.4608937424128903,4987.928212515175,4985.65,2.277463963598835,4990.204927927197,99700.0,99840.0
53700,4985,30,,,,,4992,30,,,,,4988.5,4991.15,0.9333020046440562,4989.283395990711,4985.7,2.2501461941313092,4990.200292388263,99700.0,99840.0
53800,4985,30,,,,,4992,30,,,,,4988.5,4991.15,0.9333020046440562,4989.283395990711,4985.7,2.2501461941313092,4990.200292388263,99700.0,99840.0
53900,4986,2,4985.0,25.0,,,4992,27,,,,,4989.0,4991.15,0.9333020046440562,4989.283395990711,4985.5,2.0131148946793314,4989.526229789359,99702.0,99840.0
54000,4986,31,,,,,4991,1,4992.0,1.0,4993.0,30.0,4988.5,4991.2,0.8944271911629805,4989.411145617674,4985.55,2.012461179807197,4989.574922359615,99720.0,99839.0
54100,4986,24,,,,,4991,2,4993.0,24.0,,,4988.5,4991.15,0.8750939800832137,4989.399812039833,4985.6,2.0104987598572213,4989.620997519714,99720.0,99856.0
54200,4986,28,,,,,4993,28,,,,,4989.5,4991.25,0.9665456671081749,4989.316908665784,4985.65,2.007223796353839,4989.664447592707,99720.0,99860.0
54300,4991,1,4986.0,25.0,,,4992,2,4993.0,23.0,,,4991.5,4991.3,0.9787209700062591,4989.342558059988,4985.7,2.1299864096960066,4989.959972819392,99725.0,99858.0
54400,4986,29,,,,,4993,29,,,,,4989.5,4991.4,1.0462967276969568,4989.307406544605,4985.75,2.12441942538706,4989.9988388507745,99720.0,99860.0
54500,4986,1,4985.0,20.0,,,4992,21,,,,,4989.0,4991.45,1.0500626549066623,4989.349874690187,4985.55,1.877147892617164,4989.304295785235,99701.0,99840.0
54600,4985,27,,,,,4992,27,,,,,4988.5,4991.65,0.670820393454943,4990.30835921309,4985.55,1.877147892617164,4989.304295785235,99700.0,99840.0
54700,4984,29,,,,,4986,4,4991.0,29.0,,,4985.0,4991.35,1.42441123581177,4988.5011775283765,4985.5,1.9056702095589872,4989.311340419118,99680.0,99800.0
54800,4984,27,,,,,4989,1,4991.0,27.0,,,4986.5,4991.2,1.5078740699465714,4988.184251860107,4985.45,1.932410548136543,4989.314821096273,99680.0,99818.0
54900,4984,29,,,,,4991,29,,,,,4987.5,4991.2,1.5078740699465714,4988.184251860107,4985.45,1.932410548136543,4989.314821096273,99680.0,99820.0
55000,4985,6,4984.0,30.0,,,4990,2,4991.0,28.0,,,4987.5,4991.15,1.5312533566976672,4988.0874932866045,4985.5,1.9056702095589872,4989.311340419118,99686.0,99818.0
55100,4985,8,4984.0,29.0,,,4991,29,,,,,4988.0,4991.15,1.5312533566976672,4988.0874932866045,4985.55,1.877147892617164,4989.304295785235,99688.0,99820.0
55200,4984,23,,,,,4985,5,4989.0,8.0,4990.0,2.0,4984.5,4990.85,2.058998223533272,4986.732003552934,4985.25,1.5852942613206833,4988.420588522641,99680.0,99760.0
55300,4985,2,4984.0,27.0,,,4991,29,,,,,4988.0,4990.85,2.058998223533272,4986.732003552934,4985.3,1.559352092250634,4988.418704184502,99682.0,99820.0
55400,4986,2,4985.0,22.0,,,4991,1,4992.0,21.0,,,4988.5,4990.85,2.058998223533272,4986.732003552934,4985.4,1.5355437919763741,4988.471087583953,99702.0,99839.0
55500,4990,1,4985.0,4.0,4984.0,25.0,4991,25,,,,,4990.5,4990.85,2.058998223533272,4986.732003552934,4985.7,1.809332531833877,4989.318665063667,99705.0,99820.0
55600,4985,3,4984.0,26.0,,,4991,26,,,,,4988.0,4990.8,2.0416711422106877,4986.716657715579,4985.7,1.809332531833877,4989.318665063667,99683.0,99820.0
55700,4985,2,4984.0,23.0,,,4991,23,,,,,4988.0,4990.75,2.0228952675469545,4986.704209464906,4985.7,1.809332531833877,4989.318665063667,99682.0,99820.0
55800,4984,27,,,,,4991,27,,,,,4987.5,4990.7,2.002629849996519,4986.694740300007,4985.65,1.8431951663565582,4989.336390332713,99680.0,99820.0
55900,4984,22,,,,,4991,22,,,,,4987.5,4990.65,1.9808291725526321,4986.688341654894,4985.55,1.8771478926171326,4989.304295785235,99680.0,99820.0
56000,4984,2,4983.0,22.0,,,4985,3,4990.0,24.0,,,4984.5,4990.35,2.3457688674007215,4985.658462265199,4985.45,1.9049796242098518,4989.259959248419,99662.0,99785.0
56100,4983,22,,,,,4990,22,,,,,4986.5,4990.3,2.341839133381397,4985.616321733238,4985.3,1.9761738683964045,4989.252347736793,99660.0,99800.0
56200,4987,2,4983.0,30.0,,,4990,30,,,,,4988.5,4990.15,2.2542357790821606,4985.641528441835,4985.35,2.0072237963559676,4989.364447592712,99668.0,99800.0
56300,4983,8,4982.0,25.0,,,4989,27,,,,,4986.0,4990.0,2.2242680641917554,4985.551463871617,4984.95,1.5719582156747594,4988.0939164313495,99648.0,99780.0
56400,4982,31,,,,,4989,31,,,,,4985.5,4989.8,2.1175954586872603,4985.564809082625,4984.75,1.6819474928414282,4988.113894985683,99640.0,99780.0
56500,4982,29,,,,,4989,29,,,,,4985.5,4989.65,2.058998223542777,4985.532003552914,4984.55,1.7614288459112033,4988.072857691823,99640.0,99780.0
56600,4983,2,4982.0,29.0,,,4989,31,,,,,4986.0,4989.5,1.9867985356847857,4985.52640292863,4984.45,1.791059668773165,4988.032119337546,99642.0,99780.0
56700,4987,6,4983.0,2.0,4982.0,24.0,4989,26,,,,,4988.0,4989.65,1.8144159565820588,4986.021168086835,4984.6,1.8750438592052945,4988.350087718411,99684.0,99780.0
56800,4982,24,,,,,4989,24,,,,,4985.5,4989.65,1.8144159565820588,4986.021168086835,4984.5,1.9601288894917184,4988.420257778984,99640.0,99780.0
56900,4983,4,4982.0,20.0,,,4989,22,,,,,4986.0,4989.55,1.791059668795879,4985.967880662409,4984.45,1.9861361590708775,4988.422272318142,99644.0,99780.0
57000,4983,28,,,,,4988,8,4989.0,1.0,4990.0,27.0,4985.5,4989.45,1.820208201026879,4985.809583597946,4984.35,2.0072237963633714,4988.364447592727,99660.0,99772.0
57100,4984,2,4983.0,25.0,,,4990,27,,,,,4987.0,4989.4,1.788854382097787,4985.822291235804,4984.3,2.002629849986555,4988.305259699973,99662.0,99800.0
57200,4989,1,4984.0,27.0,,,4990,27,,,,,4989.5,4989.65,1.4608937424250958,4986.72821251515,4984.55,2.258900524416308,4989.067801048833,99685.0,99800.0
57300,4984,1,4983.0,26.0,,,4990,27,,,,,4987.0,4989.6,1.429022485302731,4986.741955029395,4984.5,2.259482940443892,4989.018965880888,99661.0,99800.0
57400,4984,24,,,,,4989,2,4991.0,24.0,,,4986.5,4989.5,1.3954814299729232,4986.7090371400545,4984.4,2.2337129816687273,4988.867425963337,99680.0,99816.0
57500,4989,5,4986.0,5.0,4985.0,25.0,4991,2,4992.0,23.0,,,4990.0,4989.5,1.3954814299729232,4986.7090371400545,4984.35,2.1095023110359983,4988.5690046220725,99735.0,99838.0
57600,4984,24,,,,,4991,24,,,,,4987.5,4989.5,1.3954814299729232,4986.7090371400545,4984.3,2.1051315748988024,4988.5102631497975,99680.0,99820.0
57700,4985,29,,,,,4991,29,,,,,4988.0,4989.5,1.3954814299729232,4986.7090371400545,4984.3,2.1051315748988024,4988.5102631497975,99700.0,99820.0
57800,4984,31,,,,,4991,31,,,,,4987.5,4989.5,1.3954814299729232,4986.7090371400545,4984.3,2.1051315748988024,4988.5102631497975,99680.0,99820.0
57900,4984,27,,,,,4987,6,4989.0,5.0,4990.0,2.0,4985.5,4989.3,1.4545753586660863,4986.390849282668,4984.3,2.1051315748988024,4988.5102631497975,99680.0,99768.0
58000,4984,5,4983.0,24.0,,,4990,25,,,,,4987.0,4989.55,1.0500626549363568,4987.449874690127,4984.3,2.1051315748988024,4988.5102631497975,99665.0,99800.0
