day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
1,13600,STARFRUIT,5028,26,,,,,5033,3,5035.0,26.0,,,5030.5,-159.0
1,13600,AMETHYSTS,9996,2,9995.0,24.0,,,10002,6,10004.0,2.0,10005.0,24.0,9999.0,0.0
1,13700,STARFRUIT,5028,28,,,,,5035,28,,,,,5031.5,-159.0
1,13700,AMETHYSTS,10002,1,9995.0,28.0,,,10005,28,,,,,10003.5,0.0
1,13800,STARFRUIT,5028,23,,,,,5035,23,,,,,5031.5,-159.0
1,13800,AMETHYSTS,9998,1,9995.0,23.0,,,10005,23,,,,,10001.5,0.0
1,13900,AMETHYSTS,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0,0.0
1,13900,STARFRUIT,5029,21,,,,,5031,3,5036.0,21.0,,,5030.0,-159.0
1,14000,STARFRUIT,5030,3,5029.0,28.0,,,5036,29,,,,,5033.0,-159.0
1,14000,AMETHYSTS,10002,6,9998.0,1.0,9996.0,1.0,10004,1,10005.0,28.0,,,10003.0,0.0
1,14100,STARFRUIT,5029,22,,,,,5036,22,,,,,5032.5,-159.0
1,14100,AMETHYSTS,9996,2,9995.0,20.0,,,10002,4,10004.0,2.0,10005.0,20.0,9999.0,0.0
1,14200,STARFRUIT,5029,21,,,,,5036,21,,,,,5032.5,-159.0
1,14200,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,0.0
1,14300,AMETHYSTS,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,0.0
1,14300,STARFRUIT,5029,1,5028.0,21.0,,,5035,22,,,,,5032.0,-159.0
1,14400,STARFRUIT,5029,22,,,,,5036,23,,,,,5032.5,-159.0
1,14400,AMETHYSTS,10002,4,9996.0,2.0,9995.0,21.0,10004,2,10005.0,21.0,,,10003.0,0.0
1,14500,AMETHYSTS,9996,1,9995.0,28.0,,,10002,10,10004.0,1.0,10005.0,28.0,9999.0,0.0
1,14500,STARFRUIT,5029,29,,,,,5034,6,5036.0,29.0,,,5031.5,-159.0
1,14600,AMETHYSTS,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,0.0
1,14600,STARFRUIT,5029,1,5028.0,27.0,,,5030,3,5035.0,1.0,5036.0,27.0,5029.5,-159.0
1,14700,AMETHYSTS,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0,0.0
1,14700,STARFRUIT,5029,24,,,,,5034,2,5035.0,1.0,5036.0,23.0,5031.5,-152.8388671875
1,14800,STARFRUIT,5029,1,5028.0,30.0,,,5033,3,5035.0,31.0,,,5031.0,-153.47265625
1,14800,AMETHYSTS,9996,1,9995.0,30.0,,,9998,1,10004.0,1.0,10005.0,30.0,9997.0,0.0
1,14900,AMETHYSTS,9996,1,9995.0,25.0,,,10002,1,10004.0,1.0,10005.0,25.0,9999.0,0.0
1,14900,STARFRUIT,5032,4,5028.0,26.0,,,5035,26,,,,,5033.5,-155.091796875
1,15000,AMETHYSTS,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0,0.0
1,15000,STARFRUIT,5029,6,5028.0,25.0,,,5035,27,,,,,5032.0,-153.0
1,15100,AMETHYSTS,9996,1,9995.0,20.0,,,9998,1,10004.0,1.0,10005.0,20.0,9997.0,0.0
1,15100,STARFRUIT,5028,21,,,,,5035,21,,,,,5031.5,-153.0
1,15200,STARFRUIT,5031,4,5029.0,4.0,5028.0,23.0,5035,23,,,,,5033.0,-153.0
1,15200,AMETHYSTS,10000,4,9996.0,2.0,9995.0,21.0,10002,4,10004.0,2.0,10005.0,21.0,10001.0,0.0
1,15300,AMETHYSTS,9996,2,9995.0,22.0,,,10002,7,10004.0,2.0,10005.0,22.0,9999.0,0.0
1,15300,STARFRUIT,5028,2,5027.0,22.0,,,5033,6,5034.0,2.0,5035.0,22.0,5030.5,-153.0
1,15400,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,0.0
1,15400,STARFRUIT,5027,30,,,,,5034,30,,,,,5030.5,-153.0
1,15500,AMETHYSTS,9995,25,,,,,9998,11,10005.0,25.0,,,9996.5,0.0
1,15500,STARFRUIT,5028,25,,,,,5035,25,,,,,5031.5,-153.0
1,15600,STARFRUIT,5028,23,,,,,5034,1,5035.0,22.0,,,5031.0,-153.0
1,15600,AMETHYSTS,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0,0.0
1,15700,AMETHYSTS,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,0.0
1,15700,STARFRUIT,5028,30,,,,,5033,1,5034.0,2.0,5035.0,28.0,5030.5,-153.0
1,15800,AMETHYSTS,9998,6,9996.0,2.0,9995.0,26.0,10004,2,10005.0,26.0,,,10001.0,0.0
1,15800,STARFRUIT,5029,4,5028.0,28.0,,,5035,28,,,,,5032.0,-153.0
1,15900,AMETHYSTS,9996,1,9995.0,20.0,,,10002,8,10004.0,1.0,10005.0,20.0,9999.0,0.0
1,15900,STARFRUIT,5029,1,5028.0,20.0,,,5030,3,5035.0,21.0,,,5029.5,-153.0
1,16000,STARFRUIT,5029,22,,,,,5034,4,5036.0,22.0,,,5031.5,-146.24609375
1,16000,AMETHYSTS,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,0.0
1,16100,AMETHYSTS,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0,0.0
1,16100,STARFRUIT,5029,27,,,,,5031,2,5034.0,8.0,5036.0,27.0,5030.0,-145.310546875
1,16200,AMETHYSTS,9995,27,,,,,10002,4,10005.0,27.0,,,9998.5,0.0
1,16200,STARFRUIT,5029,26,,,,,5036,27,,,,,5032.5,-144.68359375
1,16300,AMETHYSTS,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,0.0
1,16300,STARFRUIT,5029,22,,,,,5036,22,,,,,5032.5,-143.67578125
1,16400,AMETHYSTS,9996,2,9995.0,25.0,,,10002,6,10004.0,2.0,10005.0,25.0,9999.0,0.0
1,16400,STARFRUIT,5028,27,,,,,5033,7,5035.0,27.0,,,5030.5,-146.208984375
1,16500,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,0.0
1,16500,STARFRUIT,5028,22,,,,,5033,1,5035.0,22.0,,,5030.5,-149.78515625
1,16600,AMETHYSTS,9995,26,,,,,10005,26,,,,,10000.0,0.0
1,16600,STARFRUIT,5029,7,5028.0,26.0,,,5035,26,,,,,5032.0,-149.71484375
1,16700,STARFRUIT,5028,25,,,,,5035,25,,,,,5031.5,-148.546875
1,16700,AMETHYSTS,10002,1,9998.0,2.0,9995.0,25.0,10005,25,,,,,10003.5,0.0
1,16800,AMETHYSTS,10000,2,9996.0,2.0,9995.0,25.0,10004,2,10005.0,25.0,,,10002.0,0.0
1,16800,STARFRUIT,5031,2,5028.0,27.0,,,5035,27,,,,,5033.0,-148.083984375
1,16900,AMETHYSTS,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0,0.0
1,16900,STARFRUIT,5028,24,,,,,5035,24,,,,,5031.5,-159.0
1,17000,AMETHYSTS,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,0.0
1,17000,STARFRUIT,5029,1,5028.0,26.0,,,5034,1,5035.0,25.0,,,5031.5,-159.0
1,17100,STARFRUIT,5028,1,5027.0,26.0,,,5034,27,,,,,5031.0,-159.0
1,17100,AMETHYSTS,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0,0.0
1,17200,AMETHYSTS,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,0.0
1,17200,STARFRUIT,5028,5,5027.0,28.0,,,5034,28,,,,,5031.0,-159.0
1,17300,AMETHYSTS,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,0.0
1,17300,STARFRUIT,5026,28,,,,,5031,6,5032.0,1.0,5033.0,27.0,5028.5,-159.0
1,17400,AMETHYSTS,9995,25,,,,,9998,11,10005.0,25.0,,,9996.5,0.0
1,17400,STARFRUIT,5030,3,5026.0,2.0,5025.0,25.0,5032,25,,,,,5031.0,-171.650390625
1,17500,STARFRUIT,5026,28,,,,,5033,28,,,,,5029.5,-169.015625
1,17500,AMETHYSTS,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0,0.0
1,17600,AMETHYSTS,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0,0.0
1,17600,STARFRUIT,5027,3,5026.0,30.0,,,5032,1,5033.0,29.0,,,5029.5,-170.7421875
1,17700,AMETHYSTS,9998,2,9995.0,22.0,,,10005,22,,,,,10001.5,0.0
1,17700,STARFRUIT,5026,22,,,,,5033,22,,,,,5029.5,-168.53515625
1,17800,AMETHYSTS,9996,2,9995.0,30.0,,,9998,3,10002.0,5.0,10004.0,2.0,9997.0,0.0
1,17800,STARFRUIT,5026,32,,,,,5031,5,5033.0,32.0,,,5028.5,-166.845703125
1,17900,STARFRUIT,5032,1,5029.0,2.0,5026.0,21.0,5033,21,,,,,5032.5,-173.78125
1,17900,AMETHYSTS,9995,21,,,,,9998,1,10002.0,3.0,10005.0,21.0,9996.5,0.0
1,18000,AMETHYSTS,9995,24,,,,,10005,24,,,,,10000.0,0.0
1,18000,STARFRUIT,5026,24,,,,,5033,24,,,,,5029.5,-202.0
1,18100,AMETHYSTS,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,0.0
1,18100,STARFRUIT,5026,30,,,,,5033,30,,,,,5029.5,-202.0
1,18200,AMETHYSTS,9996,2,9995.0,23.0,,,10002,10,10004.0,2.0,10005.0,23.0,9999.0,0.0
1,18200,STARFRUIT,5027,25,,,,,5033,2,5034.0,23.0,,,5030.0,-202.0
1,18300,STARFRUIT,5027,20,,,,,5034,20,,,,,5030.5,-202.0
1,18300,AMETHYSTS,9995,20,,,,,10005,20,,,,,10000.0,0.0
1,18400,AMETHYSTS,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,0.0
1,18400,STARFRUIT,5032,1,5027.0,22.0,,,5033,1,5034.0,21.0,,,5032.5,-202.0
1,18500,AMETHYSTS,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,0.0
1,18500,STARFRUIT,5027,23,,,,,5029,1,5034.0,23.0,,,5028.0,-200.58935546875
1,18600,AMETHYSTS,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,0.0
1,18600,STARFRUIT,5028,22,,,,,5029,9,5035.0,22.0,,,5028.5,-199.0
1,18700,STARFRUIT,5028,30,,,,,5035,30,,,,,5031.5,-173.9921875
1,18700,AMETHYSTS,10002,1,9995.0,30.0,,,10005,30,,,,,10003.5,0.0
1,18800,AMETHYSTS,9995,24,,,,,10002,7,10005.0,24.0,,,9998.5,0.0
1,18800,STARFRUIT,5028,24,,,,,5035,24,,,,,5031.5,-176.66796875
1,18900,AMETHYSTS,10002,1,9995.0,25.0,,,10005,25,,,,,10003.5,0.0
1,18900,STARFRUIT,5030,7,5029.0,25.0,,,5036,25,,,,,5033.0,-169.63671875
1,19000,AMETHYSTS,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0,0.0
1,19000,STARFRUIT,5029,31,,,,,5036,31,,,,,5032.5,-167.12109375
1,19100,STARFRUIT,5030,2,5029.0,21.0,,,5036,23,,,,,5033.0,-163.578125
1,19100,AMETHYSTS,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,0.0
1,19200,AMETHYSTS,9995,26,,,,,10002,1,10005.0,26.0,,,9998.5,0.0
1,19200,STARFRUIT,5030,26,,,,,5037,26,,,,,5033.5,-160.375
1,19300,AMETHYSTS,9996,2,9995.0,23.0,,,9998,6,10004.0,2.0,10005.0,23.0,9997.0,0.0
1,19300,STARFRUIT,5032,2,5031.0,23.0,,,5038,25,,,,,5035.0,-146.6875
1,19400,AMETHYSTS,9996,2,9995.0,24.0,,,10002,5,10004.0,2.0,10005.0,24.0,9999.0,0.0
1,19400,STARFRUIT,5032,26,,,,,5038,2,5039.0,24.0,,,5035.0,-179.0
1,19500,STARFRUIT,5031,23,,,,,5038,23,,,,,5034.5,-236.046875
1,19500,AMETHYSTS,9995,23,,,,,10005,23,,,,,10000.0,0.0
1,19600,AMETHYSTS,10002,1,9998.0,5.0,9996.0,1.0,10004,1,10005.0,26.0,,,10003.0,0.0
1,19600,STARFRUIT,5032,27,,,,,5038,1,5039.0,26.0,,,5035.0,-241.578125
1,19700,AMETHYSTS,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0,0.0
1,19700,STARFRUIT,5032,31,,,,,5039,31,,,,,5035.5,-253.1796875
1,19800,AMETHYSTS,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0,0.0
1,19800,STARFRUIT,5033,2,5032.0,26.0,,,5039,28,,,,,5036.0,-257.625
1,19900,STARFRUIT,5033,1,5032.0,22.0,,,5039,23,,,,,5036.0,-256.765625
1,19900,AMETHYSTS,9996,1,9995.0,22.0,,,9998,1,10004.0,1.0,10005.0,22.0,9997.0,0.0
1,20000,AMETHYSTS,9995,26,,,,,9998,1,10005.0,26.0,,,9996.5,0.0
1,20000,STARFRUIT,5032,26,,,,,5037,4,5039.0,26.0,,,5034.5,-253.765625
1,20100,AMETHYSTS,9996,1,9995.0,29.0,,,9998,4,10004.0,1.0,10005.0,29.0,9997.0,0.0
1,20100,STARFRUIT,5033,30,,,,,5038,4,5039.0,1.0,5040.0,29.0,5035.5,-262.4296875
1,20200,AMETHYSTS,10002,1,9995.0,20.0,,,10005,20,,,,,10003.5,0.0
1,20200,STARFRUIT,5032,20,,,,,5039,20,,,,,5035.5,-253.59375
1,20300,STARFRUIT,5032,24,,,,,5039,24,,,,,5035.5,-257.3984375
1,20300,AMETHYSTS,10002,4,9995.0,24.0,,,10005,24,,,,,10003.5,0.0
1,20400,AMETHYSTS,10002,2,9996.0,1.0,9995.0,27.0,10004,1,10005.0,27.0,,,10003.0,0.0
1,20400,STARFRUIT,5032,28,,,,,5033,3,5039.0,28.0,,,5032.5,-245.7578125
1,20500,AMETHYSTS,9998,7,9996.0,1.0,9995.0,25.0,10004,1,10005.0,25.0,,,10001.0,0.0
1,20500,STARFRUIT,5032,26,,,,,5033,8,5039.0,26.0,,,5032.5,-250.9921875
1,20600,AMETHYSTS,9996,1,9995.0,24.0,,,9998,4,10002.0,5.0,10004.0,1.0,9997.0,0.0
1,20600,STARFRUIT,5033,25,,,,,5040,25,,,,,5036.5,-264.9453125
1,20700,STARFRUIT,5038,2,5034.0,3.0,5033.0,30.0,5041,30,,,,,5039.5,-278.7578125
1,20700,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,0.0
1,20800,AMETHYSTS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,0.0
1,20800,STARFRUIT,5034,26,,,,,5040,2,5041.0,24.0,,,5037.0,-281.2265625
1,20900,AMETHYSTS,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0,0.0
1,20900,STARFRUIT,5034,31,,,,,5035,1,5041.0,31.0,,,5034.5,-289.7890625
1,21000,STARFRUIT,5034,26,,,,,5041,26,,,,,5037.5,-291.3046875
1,21000,AMETHYSTS,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,0.0
1,21100,STARFRUIT,5034,28,,,,,5037,2,5041.0,28.0,,,5035.5,-285.7578125
1,21100,AMETHYSTS,9995,28,,,,,10000,2,10005.0,28.0,,,9997.5,0.0
1,21200,STARFRUIT,5040,1,5034.0,29.0,,,5041,29,,,,,5040.5,-293.6015625
1,21200,AMETHYSTS,9995,29,,,,,9998,1,10005.0,29.0,,,9996.5,0.0
1,21300,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,0.0
1,21300,STARFRUIT,5034,22,,,,,5040,2,5042.0,22.0,,,5037.0,-299.40625
1,21400,STARFRUIT,5035,1,5034.0,29.0,,,5041,30,,,,,5038.0,-297.0078125
1,21400,AMETHYSTS,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0,0.0
1,21500,STARFRUIT,5034,28,,,,,5035,5,5041.0,30.0,,,5034.5,-297.234375
1,21500,AMETHYSTS,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,0.0
1,21600,STARFRUIT,5035,22,,,,,5042,22,,,,,5038.5,-304.703125
1,21600,AMETHYSTS,9998,5,9996.0,2.0,9995.0,20.0,10004,2,10005.0,20.0,,,10001.0,0.0
1,21700,AMETHYSTS,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0,0.0
1,21700,STARFRUIT,5035,6,5034.0,25.0,,,5041,2,5042.0,25.0,,,5038.0,-298.875
1,21800,STARFRUIT,5035,26,,,,,5042,26,,,,,5038.5,-311.796875
1,21800,AMETHYSTS,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,0.0
1,21900,STARFRUIT,5035,27,,,,,5042,27,,,,,5038.5,-310.984375
1,21900,AMETHYSTS,9995,27,,,,,10002,3,10005.0,27.0,,,9998.5,0.0
1,22000,STARFRUIT,5035,22,,,,,5042,22,,,,,5038.5,-312.2421875
1,22000,AMETHYSTS,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,0.0
1,22100,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,0.0
1,22100,STARFRUIT,5035,22,,,,,5040,4,5042.0,22.0,,,5037.5,-306.96875
1,22200,STARFRUIT,5036,3,5035.0,23.0,,,5042,23,,,,,5039.0,-316.8203125
1,22200,AMETHYSTS,10002,1,9995.0,23.0,,,10005,23,,,,,10003.5,0.0
1,22300,STARFRUIT,5036,30,,,,,5043,30,,,,,5039.5,-325.9921875
1,22300,AMETHYSTS,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,0.0
1,22400,STARFRUIT,5036,24,,,,,5043,24,,,,,5039.5,-332.7421875
1,22400,AMETHYSTS,9996,1,9995.0,23.0,,,10002,2,10004.0,1.0,10005.0,23.0,9999.0,0.0
1,22500,AMETHYSTS,9998,2,9995.0,27.0,,,10005,27,,,,,10001.5,0.0
1,22500,STARFRUIT,5041,1,5036.0,27.0,,,5043,27,,,,,5042.0,-321.65625
1,22600,STARFRUIT,5042,1,5041.0,4.0,5037.0,4.0,5043,26,,,,,5042.5,-332.0625
1,22600,AMETHYSTS,9998,5,9996.0,1.0,9995.0,25.0,10004,1,10005.0,25.0,,,10001.0,0.0
1,22700,STARFRUIT,5036,26,,,,,5042,1,5043.0,25.0,,,5039.0,-321.09375
1,22700,AMETHYSTS,9996,1,9995.0,25.0,,,10002,9,10004.0,1.0,10005.0,25.0,9999.0,0.0
1,22800,STARFRUIT,5036,27,,,,,5043,27,,,,,5039.5,-325.1796875
1,22800,AMETHYSTS,10002,1,9996.0,1.0,9995.0,26.0,10004,1,10005.0,26.0,,,10003.0,0.0
1,22900,AMETHYSTS,10002,2,9996.0,1.0,9995.0,22.0,10004,1,10005.0,22.0,,,10003.0,0.0
1,22900,STARFRUIT,5036,23,,,,,5037,1,5041.0,4.0,5043.0,23.0,5036.5,-331.7734375
1,23000,STARFRUIT,5042,1,5037.0,1.0,5036.0,20.0,5043,21,,,,,5042.5,-334.6875
1,23000,AMETHYSTS,9996,1,9995.0,20.0,,,10002,2,10004.0,1.0,10005.0,20.0,9999.0,0.0
1,23100,STARFRUIT,5038,7,5037.0,28.0,,,5043,2,5044.0,26.0,,,5040.5,-343.2109375
1,23100,AMETHYSTS,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0,0.0
1,23200,AMETHYSTS,9996,1,9995.0,24.0,,,10002,4,10004.0,1.0,10005.0,24.0,9999.0,0.0
1,23200,STARFRUIT,5037,2,5036.0,24.0,,,5043,25,,,,,5040.0,-336.8984375
1,23300,AMETHYSTS,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,0.0
1,23300,STARFRUIT,5037,2,5036.0,21.0,,,5043,2,5044.0,21.0,,,5040.0,-338.5703125
1,23400,STARFRUIT,5037,1,5036.0,29.0,,,5043,1,5044.0,29.0,,,5040.0,-338.9140625
1,23400,AMETHYSTS,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0,0.0
1,23500,AMETHYSTS,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0,0.0
1,23500,STARFRUIT,5038,3,5037.0,31.0,,,5044,31,,,,,5041.0,-345.609375
1,23600,AMETHYSTS,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0,0.0
1,23600,STARFRUIT,5037,1,5036.0,25.0,,,5043,27,,,,,5040.0,-337.96875
1,23700,AMETHYSTS,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0,0.0
1,23700,STARFRUIT,5042,1,5037.0,21.0,,,5043,1,5044.0,20.0,,,5042.5,-339.671875
1,23800,STARFRUIT,5037,22,,,,,5044,22,,,,,5040.5,-340.015625
1,23800,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,0.0
1,23900,AMETHYSTS,9995,27,,,,,10005,27,,,,,10000.0,0.0
1,23900,STARFRUIT,5037,27,,,,,5044,27,,,,,5040.5,-340.25
1,24000,AMETHYSTS,9995,29,,,,,10005,29,,,,,10000.0,0.0
1,24000,STARFRUIT,5038,6,5037.0,29.0,,,5044,29,,,,,5041.0,-354.0390625
1,24100,AMETHYSTS,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,0.0
1,24100,STARFRUIT,5037,22,,,,,5044,22,,,,,5040.5,-352.6015625
1,24200,STARFRUIT,5038,24,,,,,5043,8,5044.0,1.0,5045.0,23.0,5040.5,-361.859375
1,24200,AMETHYSTS,9996,1,9995.0,23.0,,,10002,7,10004.0,1.0,10005.0,23.0,9999.0,0.0
1,24300,AMETHYSTS,10002,1,9995.0,27.0,,,10005,27,,,,,10003.5,0.0
1,24300,STARFRUIT,5038,26,,,,,5043,5,5045.0,27.0,,,5040.5,-360.5546875
1,24400,AMETHYSTS,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0,0.0
1,24400,STARFRUIT,5038,9,5037.0,28.0,,,5044,29,,,,,5041.0,-355.59375
1,24500,AMETHYSTS,9996,2,9995.0,24.0,,,10002,10,10004.0,2.0,10005.0,24.0,9999.0,0.0
1,24500,STARFRUIT,5037,26,,,,,5044,26,,,,,5040.5,-346.3125
1,24600,STARFRUIT,5038,2,5037.0,22.0,,,5044,24,,,,,5041.0,-355.3359375
1,24600,AMETHYSTS,9996,2,9995.0,22.0,,,10002,10,10004.0,2.0,10005.0,22.0,9999.0,0.0
1,24700,AMETHYSTS,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,0.0
1,24700,STARFRUIT,5037,22,,,,,5044,22,,,,,5040.5,-349.796875
1,24800,AMETHYSTS,9995,28,,,,,10005,28,,,,,10000.0,0.0
1,24800,STARFRUIT,5037,28,,,,,5044,28,,,,,5040.5,-349.78125
1,24900,AMETHYSTS,9998,7,9995.0,24.0,,,10005,24,,,,,10001.5,0.0
1,24900,STARFRUIT,5037,24,,,,,5044,24,,,,,5040.5,-345.796875
1,25000,STARFRUIT,5037,28,,,,,5043,1,5044.0,27.0,,,5040.0,-341.609375
1,25000,AMETHYSTS,10002,1,9996.0,1.0,9995.0,27.0,10004,1,10005.0,27.0,,,10003.0,0.0
1,25100,AMETHYSTS,9998,8,9996.0,1.0,9995.0,26.0,10004,1,10005.0,26.0,,,10001.0,0.0
1,25100,STARFRUIT,5036,27,,,,,5043,27,,,,,5039.5,-334.2734375
1,25200,AMETHYSTS,9996,2,9995.0,24.0,,,10000,4,10004.0,2.0,10005.0,24.0,9998.0,0.0
1,25200,STARFRUIT,5037,6,5036.0,26.0,,,5039,4,5043.0,26.0,,,5038.0,-333.78125
1,25300,STARFRUIT,5036,22,,,,,5042,1,5043.0,21.0,,,5039.0,-320.84375
1,25300,AMETHYSTS,9998,9,9996.0,1.0,9995.0,21.0,10004,1,10005.0,21.0,,,10001.0,0.0
1,25400,AMETHYSTS,10002,3,9996.0,2.0,9995.0,27.0,10004,2,10005.0,27.0,,,10003.0,0.0
1,25400,STARFRUIT,5035,29,,,,,5042,29,,,,,5038.5,-367.0
1,25500,AMETHYSTS,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0,0.0
1,25500,STARFRUIT,5036,1,5035.0,23.0,,,5040,6,5042.0,24.0,,,5038.0,-367.0
1,25600,AMETHYSTS,9995,24,,,,,10005,24,,,,,10000.0,0.0
1,25600,STARFRUIT,5035,24,,,,,5040,6,5042.0,24.0,,,5037.5,-375.84765625
1,25700,STARFRUIT,5036,1,5035.0,24.0,,,5042,1,5043.0,24.0,,,5039.0,-378.8359375
1,25700,AMETHYSTS,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0,0.0
1,25800,AMETHYSTS,10002,1,9996.0,2.0,9995.0,27.0,10004,2,10005.0,27.0,,,10003.0,0.0
1,25800,STARFRUIT,5037,29,,,,,5043,2,5044.0,27.0,,,5040.0,-366.6875
1,25900,AMETHYSTS,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,0.0
1,25900,STARFRUIT,5037,29,,,,,5044,29,,,,,5040.5,-362.48828125
1,26000,AMETHYSTS,9995,27,,,,,10005,27,,,,,10000.0,0.0
1,26000,STARFRUIT,5042,1,5037.0,27.0,,,5044,27,,,,,5043.0,-364.5546875
1,26100,STARFRUIT,5042,1,5038.0,2.0,5037.0,25.0,5043,1,5044.0,24.0,,,5042.5,-398.0
1,26100,AMETHYSTS,10002,1,9998.0,3.0,9996.0,1.0,10004,1,10005.0,24.0,,,10003.0,0.0
1,26200,AMETHYSTS,10002,1,9996.0,2.0,9995.0,27.0,10004,2,10005.0,27.0,,,10003.0,0.0
1,26200,STARFRUIT,5037,29,,,,,5043,2,5044.0,27.0,,,5040.0,-396.10498046875
1,26300,AMETHYSTS,9996,1,9995.0,25.0,,,10002,1,10004.0,1.0,10005.0,25.0,9999.0,0.0
1,26300,STARFRUIT,5037,26,,,,,5038,1,5044.0,26.0,,,5037.5,-396.70458984375
1,26400,AMETHYSTS,9995,27,,,,,10005,27,,,,,10000.0,0.0
1,26400,STARFRUIT,5037,27,,,,,5044,27,,,,,5040.5,-394.0
1,26500,STARFRUIT,5038,22,,,,,5044,1,5045.0,21.0,,,5041.0,-394.0
1,26500,AMETHYSTS,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,0.0
1,26600,AMETHYSTS,9996,2,9995.0,29.0,,,9998,4,10004.0,2.0,10005.0,29.0,9997.0,0.0
1,26600,STARFRUIT,5037,31,,,,,5044,31,,,,,5040.5,-394.0
1,26700,AMETHYSTS,9995,26,,,,,10005,26,,,,,10000.0,0.0
1,26700,STARFRUIT,5042,1,5038.0,8.0,5037.0,26.0,5044,26,,,,,5043.0,-394.0
1,26800,AMETHYSTS,10002,1,9998.0,7.0,9995.0,20.0,10005,20,,,,,10003.5,0.0
1,26800,STARFRUIT,5037,20,,,,,5044,20,,,,,5040.5,-392.5947265625
1,26900,STARFRUIT,5037,22,,,,,5044,22,,,,,5040.5,-392.6865234375
1,26900,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,0.0
1,27000,AMETHYSTS,9998,2,9996.0,1.0,9995.0,26.0,10004,1,10005.0,26.0,,,10001.0,0.0
1,27000,STARFRUIT,5037,27,,,,,5042,6,5044.0,27.0,,,5039.5,-392.33984375
